timestamp;acidez_day_tank;clorofila;degomagem_enzimatica_sabao_ika;degomagem_enzimatica_spin_test;clarificacao_cor_vermelha;clarificacao_clorofila;desodorizacao_acidez;desodorizacao_sabao;desodorizacao_clorofila;desodorizacao_cor_amarela;desodorizacao_cor_vermelha
03/09/2020 10:00;0;0;0;0;6,1;141;0,03;0;65;5,7;0,6
03/09/2020 12:00;0;0;0;0;6;119;0,03;0;56;5,8;0,5
03/09/2020 14:00;0;0;0;0;6;118;0,02;0;74;5,1;0,5
03/09/2020 16:00;0,54;1135;689;0;6;129;0,03;0;75;6,3;0,7
03/09/2020 18:00;0;0;0;0;5,9;135;0,02;0;92;5;0,5
03/09/2020 20:00;0;0;0;0;5,8;122;0,02;0;84;5,3;0,4
03/09/2020 22:00;0;0;0;0;5,8;130;0,02;0,6;86;5,5;0,4
03/10/2020 00:00;0,58;1070;586;0;6,1;135;0,02;0,8;94;5,54;0,4
03/10/2020 02:00;0;0;0;0;6,6;128;0,03;0,8;86;5,5;0,5
03/10/2020 04:00;0;0;0;0;6,2;95;0,03;0,8;100;5,3;0,5
03/10/2020 06:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
03/10/2020 08:00;0,59;1098;751;0;6;134;0,02;0,6;75;5,1;0,4
03/10/2020 10:00;0;0;0;0;6,5;123;0,03;0,6;70;5,3;0,5
03/10/2020 12:00;0;0;0;0;6,6;118;0,03;0,5;81;5,2;0,6
03/10/2020 14:00;0;0;0;0;6,1;120;0,02;0,5;71;5,6;0,5
03/10/2020 16:00;0,54;1149;721;0;5,8;135;0,02;0,6;81;5,5;0,5
03/10/2020 18:00;0;0;0;0;5,9;103;0,02;0;106;5,7;0,5
03/10/2020 20:00;0;0;0;0;6;106;0,02;0,6;75;5,2;0,3
03/10/2020 22:00;0;0;0;0;6;122;0,02;0,6;73;5,2;0,4
03/11/2020 00:00;0,56;1094;528;0;6;138;0,02;0,8;86;5,5;0,3
03/11/2020 02:00;0;0;0;0;6,6;116;0,02;0,8;66;4,4;0,4
03/11/2020 04:00;0;0;0;0;6,2;114;0,02;0,7;65;4,8;0,4
03/11/2020 06:00;0;No events found,;0;0;6,6;125;0,03;0,8;66;4,3;0,4
03/11/2020 08:00;0,57;1103;770;0;6,4;115;0,03;0,6;96;5,6;0,6
03/11/2020 10:00;0;0;0;0;6,1;113;0,03;0,6;70;5,6;0,4
03/11/2020 12:00;0;0;0;0;5,8;114;0,03;0,7;75;5,5;0,5
03/11/2020 14:00;0;0;0;0;6,1;114;0,03;0,7;68;5,3;0,5
03/11/2020 16:00;0,45;1036;681;0;6,1;82;0,03;0,7;107;5,7;0,5
03/11/2020 18:00;0;0;0;0;6;97;0,03;0,8;67;4,9;0,3
03/11/2020 20:00;0;0;0;0;5,9;95;0,03;0,9;63;4,9;0,3
03/11/2020 22:00;0;0;0;0;6,2;104;0,03;0,9;66;5,1;0,4
03/12/2020 00:00;0,51;951;720;0;6,2;116;0,03;0,6;77;4,8;0,4
03/12/2020 02:00;0;0;0;0;5,8;105;0,03;0,9;62;5,1;0,4
03/12/2020 04:00;0;0;0;0;5,2;166;0,02;0,9;73;4,9;0,4
03/12/2020 06:00;0;No events found,;0;0;No events found,;98;0,03;0,6;102;5,3;0,5
03/12/2020 08:00;0,57;944;704;0;5,9;99;0,03;0,6;51;4,5;0,4
03/12/2020 10:00;0;0;0;0;5,8;102;0,03;0,6;69;4,6;0,5
03/12/2020 12:00;0;0;0;0;6;96;0,03;0,7;60;4,5;0,5
03/12/2020 14:00;0;0;0;0;5,9;99;0,03;0,8;75;5,6;0,5
03/12/2020 16:00;0,57;963;693;0;6,1;130;0,03;0,8;55;4,3;0,4
03/12/2020 18:00;0;0;0;0;6;97;0,03;1;69;4,5;0,3
03/12/2020 20:00;0;0;0;0;6,1;90;0,03;0,8;90;5,2;0,4
03/12/2020 22:00;0;0;0;0;6,1;101;0,03;0,8;79;4,5;0,4
3/13/2020 0:00;0,56;924;715;0;5,8;91;0,03;0,6;70;4,9;0,5
3/13/2020 2:00;0;0;0;0;5,7;111;0,02;0,8;69;5;0,4
3/13/2020 4:00;0;0;0;0;6;84;0,03;0;136;5,5;0,5
3/13/2020 6:00;0;No events found,;0;0;6;91;0,03;No events found,;77;4,8;0,5
3/13/2020 8:00;0,58;903;622;0;6,1;102;0,02;0;75;8,4;0,5
3/13/2020 10:00;0;0;0;0;6,1;78;0,03;0,7;93;5,4;0,5
3/13/2020 12:00;0;0;0;0;5,9;87;0,02;0;115;5,4;0,6
3/13/2020 14:00;0;0;0;0;5,5;105;0,02;0;59;4,8;0,5
3/13/2020 16:00;0,59;953;683;0;5,4;57;0,03;0,6;61;5,4;0,6
3/13/2020 18:00;0;0;0;0;5,9;95;0,03;0,6;51;4,9;0,5
3/13/2020 20:00;0;0;0;0;6,1;85;0,03;0,7;80;6,4;0,7
3/13/2020 22:00;0;0;0;0;6,1;87;0,03;0,7;57;4,9;0,4
3/14/2020 0:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
3/14/2020 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
3/14/2020 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
3/14/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
3/14/2020 8:00;0,57;907;627;0;6;89;0,02;0,8;51;4,9;0,5
3/14/2020 10:00;0;0;0;0;5,2;101;0,02;1,7;47;5,2;0,5
3/14/2020 12:00;0;0;0;0;5,8;92;0,02;1;42;5;0,4
3/14/2020 14:00;0;0;0;0;5,5;85;0,02;0,6;36;4,6;0,4
3/14/2020 16:00;0,55;903;750;0;6;100;0,03;0,8;46;5,1;0,5
3/14/2020 18:00;0;0;0;0;6,1;102;0,03;1;60;4,7;0,3
3/14/2020 20:00;0;0;0;0;6;104;0,03;1;65;4,6;0,7
3/14/2020 22:00;0;0;0;0;5,3;103;0,03;1;56;4,6;0,6
3/15/2020 0:00;0,51;935;685;0;6;110;0,03;1,4;54;4,7;0,4
3/15/2020 2:00;0;0;0;0;6,2;105;0,03;0,8;52;5,1;0,5
3/15/2020 4:00;0;0;0;0;6,5;107;0,03;0,9;49;4,5;0,4
3/15/2020 6:00;0;No events found,;0;0;6,4;112;0,03;1,2;46;4,1;0,6
3/15/2020 8:00;0,54;847;740;0;6,4;104;0,02;0,9;51;4,1;0,3
3/15/2020 10:00;0;0;0;0;6;101;0,02;1,3;126;5,3;0,5
3/15/2020 12:00;0;0;0;0;5,9;103;0,02;0,5;51;4,5;0,4
3/15/2020 14:00;0;0;0;0;5,8;118;0,02;1,3;56;4,7;0,3
3/15/2020 16:00;0,55;853;706;0;6,1;133;0,03;1,2;68;4,2;0,3
3/15/2020 18:00;0;0;0;0;6,2;120;0,03;1,5;54;4,6;0,5
3/15/2020 20:00;0;0;0;0;6,2;105;0,03;1,2;77;4,6;0,6
3/15/2020 22:00;0;0;0;0;6;100;0,03;1,3;65;5,6;0,3
3/16/2020 0:00;0,49;914;720;0;6,4;114;0,03;1,1;65;5;0,4
3/16/2020 2:00;0;0;0;0;6,1;105;0,03;0,7;65;4,5;0,3
3/16/2020 4:00;0;0;0;0;6,1;97;0,03;0,9;67;4,2;0,2
3/16/2020 6:00;0;No events found,;0;0;6,1;108;0,03;0,6;49;4,4;0,3
3/16/2020 8:00;0,56;879;664;0;5,9;116;0,02;1,2;65;4,2;0,2
3/16/2020 10:00;0;0;0;0;0;0;0;0;0;0;0
3/16/2020 12:00;0;0;0;0;5,8;126;0,02;1,4;75;5,6;0,6
3/16/2020 14:00;0;0;0;0;6;106;0,02;0,6;78;6,2;0,5
3/16/2020 16:00;0,59;868;770;0;6,1;110;0,03;0,8;75;6;0,4
3/16/2020 18:00;0;0;0;0;6,1;126;0,02;0,9;81;5,5;0,5
3/16/2020 20:00;0;0;0;0;6;108;0,03;0,6;74;5,4;0,4
3/16/2020 22:00;0;0;0;0;6,2;106;0,03;0,8;78;4,5;0,3
3/17/2020 0:00;0,55;875;688;0;6,1;111;0,03;0,8;77;5,4;0,5
3/17/2020 2:00;0;0;0;0;6,2;115;0,03;0,9;76;5,3;0,5
3/17/2020 4:00;0;0;0;0;6;113;0,03;0,8;85;5,5;0,5
3/17/2020 6:00;0;No events found,;0;0;6,2;106;0,03;0,9;87;5,4;0,5
3/17/2020 8:00;0,55;889;605;0;6,3;118;0,02;0,9;76;5,3;0,4
3/17/2020 10:00;0;0;0;0;5,9;142;0,02;2;82;5,4;0,5
3/17/2020 12:00;0;0;0;0;5,3;158;0,05;0,5;103;5,6;0,5
3/17/2020 14:00;0;0;0;0;6,1;86;0,02;1,5;107;6,7;0,6
3/17/2020 16:00;0,52;816;721;0;6,6;117;0,02;0,6;72;5,8;0,5
3/17/2020 18:00;0;0;0;0;6,7;166;0,03;0,9;82;6;0,8
3/17/2020 20:00;0;0;0;0;6,5;229;0,03;0,9;165;6,4;0,5
3/17/2020 22:00;0;0;0;0;6,2;274;0,03;0,9;191;5,1;0,3
3/18/2020 0:00;0,55;820;688;0;4,4;165;0,03;1;187;4,9;0,3
3/18/2020 2:00;0;0;0;0;5,1;68;0,03;1,2;171;4,5;0,1
3/18/2020 4:00;0;0;0;0;5,1;60;0,03;0,9;118;4,5;0,5
3/18/2020 6:00;0;No events found,;0;0;5,4;58;0,03;0,9;95;4,6;0,4
3/18/2020 8:00;0,58;892;742;0;5;43;0,03;1,2;89;4,8;0,5
3/18/2020 10:00;0;0;0;0;6,6;74;0,02;0,6;67;4,7;0,5
3/18/2020 12:00;0;0;0;0;6,6;87;0,03;0,5;47;8,6;0,9
3/18/2020 14:00;0;0;0;0;6,2;91;0,05;0,9;66;6,8;0,7
3/18/2020 16:00;0,53;914;784;0;6,4;61;0,03;1,5;53;6,5;0,6
3/18/2020 18:00;0;0;0;0;6,3;68;0,03;1,2;66;5,8;0,7
3/18/2020 20:00;0;0;0;0;6,3;85;0,03;1,5;80;6;0,5
3/18/2020 22:00;0;0;0;0;6,2;114;0,03;1,6;69;6,2;0,4
3/19/2020 0:00;0,53;910;780;0;6,1;143;0,03;1,5;78;5,5;0,4
3/19/2020 2:00;0;0;0;0;6;123;0,03;1,5;70;5,6;0,6
3/19/2020 4:00;0;No events found,;0;0;5,4;136;0,03;1,2;98;4,8;0,6
3/19/2020 6:00;0;No events found,;0;0;6,1;130;0,03;1,4;104;4,5;0,3
3/19/2020 8:00;0,54;942;646;0;6,4;166;0,03;0,6;89;5,55;0,5
3/19/2020 10:00;0;0;0;0;6,3;164;0,03;0,7;97;6,1;0,5
3/19/2020 12:00;0;0;0;0;6,1;133;0,03;1,2;113;6,3;0,5
3/19/2020 14:00;0;0;0;0;6,2;111;0,03;0,8;80;5,5;0,5
3/19/2020 16:00;0,52;889;724;0;6;120;0,03;1,2;65;5,1;0,4
3/19/2020 18:00;0;0;0;0;6;91;0,03;1,5;134;6;0,5
3/19/2020 20:00;0;0;0;0;6,1;110;0,03;1,2;78;5,3;0,3
3/19/2020 22:00;0;0;0;0;6,4;125;0,03;1,6;86;5,2;0,4
3/20/2020 0:00;0,55;902;677;0;5,5;125;0,03;1,6;91;5,5;0,4
3/20/2020 2:00;0;0;0;0;6,1;120;0,03;1,2;80;5,7;0,4
3/20/2020 4:00;0;0;0;0;6;123;0,04;1,4;82;5,6;0,5
3/20/2020 6:00;0;No events found,;0;0;6;119;0,04;1,5;74;5,7;0,4
3/20/2020 8:00;0,48;881;643;0;6,1;93;0,03;0,6;104;6,9;0,7
3/20/2020 10:00;0;0;0;0;6,2;103;0,03;0,7;71;5,5;0,5
3/20/2020 12:00;0;0;0;0;6,2;121;0,03;1,5;75;5,6;0,5
3/20/2020 14:00;0;0;0;0;5,7;95;0,03;3;88;6,2;0,6
3/20/2020 16:00;0,87;877;687;0;6,1;102;0,03;2,4;95;6,3;0,8
3/20/2020 18:00;0;0;0;0;6,1;101;0,03;2,4;71;6,5;0,6
3/20/2020 20:00;0;0;0;0;6,5;131;0,03;1,5;77;5,4;0,5
3/20/2020 22:00;0;0;0;0;6,6;90;0,03;2,4;105;6,5;0,6
3/21/2020 0:00;0,89;898;741;0;6,4;111;0,03;2,1;72;5,5;0,5
3/21/2020 2:00;0;0;0;0;6,5;126;0,03;2,8;86;6,2;0,5
3/21/2020 4:00;0;0;0;0;6,4;155;0,03;2,4;101;6,5;0,5
3/21/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
3/21/2020 8:00;0,75;891;713;0;6,5;138;0,03;2,4;81;5,6;0,5
3/21/2020 10:00;0;0;0;0;6,4;146;0,04;3,2;102;6,3;0,7
3/21/2020 12:00;0;0;0;0;6;156;0,03;3;116;6,5;0,6
3/21/2020 14:00;0;0;0;0;5,8;102;0,03;2,6;126;7,3;0,7
3/21/2020 16:00;0,94;90,9;671;0;6,1;90;0,03;1,2;82;5,4;0,5
3/21/2020 18:00;0;0;0;0;6,2;101;0,03;1,5;77;5,5;0,5
3/21/2020 20:00;0;0;0;0;6;112;0,03;1,7;94;6,4;0,6
3/21/2020 22:00;0;0;0;0;6,1;96;0,03;1,7;123;5,3;0,3
3/22/2020 0:00;0,55;883;716;0;6,1;95;0,03;1,9;77;5,4;0,5
3/22/2020 2:00;0;0;0;0;6,4;120;0,03;2;88;5,9;0,5
3/22/2020 4:00;0;0;0;0;6,1;85;0,03;2,2;115;6,3;0,5
3/22/2020 6:00;0;No events found,;0;0;6,1;99;0,03;2,3;73;5,9;0,5
3/22/2020 8:00;0,61;889;720;0;6,3;118;0,03;1,5;78;6,4;0,8
3/22/2020 10:00;0;0;0;0;6,2;90;0,03;1,2;94;6,5;0,8
3/22/2020 12:00;0;0;0;0;6;103;0,03;0,7;73;5,3;0,5
3/22/2020 14:00;0;0;0;0;6,3;103;0,03;1,4;73;5,5;0,6
3/22/2020 16:00;0,52;867;520;0;0;0;0;0;0;0;0
3/22/2020 18:00;0;0;0;0;6,3;118;0,05;2;84;5,3;0,6
3/22/2020 20:00;0;0;0;0;5,7;91;0,03;2,3;96;5,5;0,5
3/22/2020 22:00;0;0;0;0;6;96;0,02;1,4;67;6,8;0,6
3/23/2020 0:00;0,42;884;689;0;6,1;107;0,03;1,6;69;5,4;0,5
3/23/2020 2:00;0;0;0;0;6,2;95;0,03;1,3;121;6,4;0,5
3/23/2020 4:00;0;0;0;0;6,1;94;0,03;1,5;95;5,4;0,5
3/23/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
3/23/2020 8:00;0,48;856;647;0;6,2;126;0,03;1,7;84;4,9;0,3
3/23/2020 10:00;0;0;0;0;6,3;109;0,03;2,1;101;6,2;0,5
3/23/2020 12:00;0;0;0;0;6,4;111;0,03;2,4;85;5,4;0,5
3/23/2020 14:00;0;0;0;0;6,1;116;0,03;1,8;85;5,5;0,5
3/23/2020 16:00;0,5;861;677;0;6;123;0,03;2,1;103;5,4;0,3
3/23/2020 18:00;0;0;0;0;6,3;118;0,03;2;87;5,6;0,5
3/23/2020 20:00;0;0;0;0;6,2;114;0,03;2,3;79;4,5;0,2
3/23/2020 22:00;0;0;0;0;6,1;116;0,03;1,8;72;4,3;0,3
3/24/2020 0:00;0,56;832;658;0;6,6;113;0,03;1,5;100;4,9;0,9
3/24/2020 2:00;0;0;0;0;6,1;115;0,02;1,4;74;5,3;0,5
3/24/2020 4:00;0;0;0;0;6;122;0,02;1,8;78;5,3;0,5
3/24/2020 6:00;0;No events found,;0;0;5,8;138;0,03;1,8;78;5,4;0,5
3/24/2020 8:00;0,39;844;679;0;6,1;122;0,03;1,8;100;6;0,5
3/24/2020 10:00;0;0;0;0;6,1;90;0,03;1,2;77;4,6;0,3
3/24/2020 12:00;0;0;0;0;6,1;107;0,03;1,8;80;5,4;0,5
3/24/2020 14:00;0;0;0;0;6,2;105;0,03;2;78;5,3;0,5
3/24/2020 16:00;0,46;839;647;0;6;104;0,03;1,9;83;4,3;0,3
3/24/2020 18:00;0;0;0;0;6,1;105;0,03;2,3;79;4,5;0,3
3/24/2020 20:00;0;0;0;0;6,3;126;0,03;2;100;4,3;0,4
3/24/2020 22:00;0;0;0;0;6,1;120;0,03;2,1;89;4,5;0,4
3/25/2020 0:00;0,42;820;625;0;6,6;123;0,03;2,2;98;5,3;0,4
3/25/2020 2:00;0;0;0;0;6;106;0,03;2;90;5,5;0,5
3/25/2020 4:00;0;0;0;0;6,2;192;0,03;2,1;66;5,3;0,5
3/25/2020 6:00;0;No events found,;0;0;No events found,;No events found,;0,03;2,1;No events found,;No events found,;No events found,
3/25/2020 8:00;0,56;0;741;0;0;0;0,03;1,5;0;0;0
3/25/2020 10:00;0;0;0;0;6,4;143;0,03;1,5;72;6;0,6
3/25/2020 12:00;0;0;0;0;6,1;150;0,03;1,6;59;5,5;0,5
3/25/2020 14:00;0;0;0;0;6,2;86;0,03;0,9;68;4,9;0,5
3/25/2020 16:00;0,5;857;704;0;6,1;104;0,03;1;38;4,6;0,3
3/25/2020 18:00;0;0;0;0;6;106;0,03;1,5;39;5,1;0,4
3/25/2020 20:00;0;0;0;0;5,4;146;0,03;1,7;34;4,6;0,5
3/25/2020 22:00;0;0;0;0;6;110;0,03;1,3;38;4,9;0,3
3/26/2020 0:00;0,53;876;659;0;6,5;118;0,03;2;33;5,4;0,5
3/26/2020 2:00;0;0;0;0;6,6;92;0,03;1,1;28;5,5;0,5
3/26/2020 4:00;0;0;0;0;6,8;98;0,03;1,4;34;5,6;0,5
3/26/2020 6:00;0;No events found,;0;0;6,5;87;0,02;1,4;69;7,2;0,7
3/26/2020 8:00;0,52;883;741;0;6,4;88;0,03;1,3;32;5,6;0,5
3/26/2020 10:00;0;0;0;0;6,3;158;0,03;1,5;34;6,1;0,5
3/26/2020 12:00;0;0;0;0;6,6;88;0,02;1,6;45;5,5;0,5
3/26/2020 14:00;0;0;0;0;6,6;91;0,02;1,5;22;6,2;0,5
3/26/2020 16:00;0,5;851;637;0;6,6;104;0,03;1,7;39;6,4;0,7
3/26/2020 18:00;0;0;0;0;6,7;98;0,03;1,2;45;6,7;0,7
3/26/2020 20:00;0;0;0;0;6,7;95;0,03;1,5;40;5,8;0,5
3/26/2020 22:00;0;0;0;0;6,7;100;0,03;1,5;37;5,5;0,5
3/27/2020 0:00;0,53;849;698;0;6,3;116;0,03;1,1;55;5,5;0,3
3/27/2020 2:00;0;0;0;0;6,1;95;0,03;1,5;41;5,3;0,5
3/27/2020 4:00;0;0;0;0;6,2;98;0,03;1,3;37;4,5;0,4
3/27/2020 6:00;0;No events found,;0;0;6;97;0,03;1,6;42;4,3;0,3
3/27/2020 8:00;0,72;856;711;0;6,1;180;0,03;2,2;45;6,9;0,7
3/27/2020 10:00;0;0;0;0;6,6;99;0,03;1,5;88;6,9;0,7
3/27/2020 12:00;0;0;0;0;6,6;94;0,03;1,8;38;6,4;0,6
3/27/2020 14:00;0;0;0;0;6,6;96;0,03;1,8;38;6,6;0,6
3/27/2020 16:00;0,52;894;693;0;6,6;173;0,03;1,7;39;6,8;0,8
3/27/2020 18:00;0;0;0;0;6,7;96;0,03;0,9;39;6,4;0,6
3/27/2020 20:00;0;0;0;0;6,7;101;0,03;1,5;32;6,4;0,5
3/27/2020 22:00;0;0;0;0;6,7;100;0,03;1,5;34;6,8;0,8
3/28/2020 0:00;0,73;862;723;0;6,5;100;0,03;1,3;71;5,2;0,5
3/28/2020 2:00;0;0;0;0;6,5;103;0,03;1,6;56;5,9;0,5
3/28/2020 4:00;0;0;0;0;6,3;99;0,03;1,6;78;6,1;0,6
3/28/2020 6:00;0;No events found,;0;0;6,5;143;0,03;1,8;78;5,5;0,6
3/28/2020 8:00;0,61;822;763;0;6,7;115;0,04;2;66;12;1,1
3/28/2020 10:00;0;0;0;0;6,6;103;0,03;1,5;50;7;0,6
3/28/2020 12:00;0;0;0;0;6,8;108;0,04;1,8;45;7;0,7
3/28/2020 14:00;0;0;0;0;6,5;106;0,03;2,2;47;6,9;0,6
3/28/2020 16:00;0,74;805;723;0;6,7;88;0,03;1,5;98;8;0,7
3/28/2020 18:00;0;0;0;0;6,6;97;0,03;1,8;42;6,5;0,6
3/28/2020 20:00;0;0;0;0;6,6;96;0,03;1,8;37;6,6;0,6
3/28/2020 22:00;0;0;0;0;6,7;98;0,04;1,5;39;6,7;0,6
3/29/2020 0:00;0,67;813;779;0;6,5;97;0,03;1,6;43;6,6;0,6
3/29/2020 2:00;0;0;0;0;6,3;99;0,03;1,8;45;6,5;0,5
3/29/2020 4:00;0;0;0;0;6,2;92;0,04;2,1;36;6,8;0,7
3/29/2020 6:00;0;No events found,;0;0;6,4;90;0,03;1,9;41;6,5;0,6
3/29/2020 8:00;0,51;770;698;0;6,6;82;0,03;1,5;32;7,4;0,8
3/29/2020 10:00;0;0;0;0;6,6;77;0,03;2,2;21;6,4;0,6
3/29/2020 12:00;0;0;0;0;6,6;84;0,03;2;23;6,4;0,5
3/29/2020 14:00;0;0;0;0;6,6;80;0,03;2,1;37;6,5;0,5
3/29/2020 16:00;0,52;738;602;0;6,6;83;0,03;2;33;6,6;0,5
3/29/2020 18:00;0;0;0;0;6,6;77;0,03;2;31;6,7;0,7
3/29/2020 20:00;0;0;0;0;7;85;0,03;2,1;31;6,7;0,7
3/29/2020 22:00;0;0;0;0;6,6;95;0,03;2;35;6,5;0,6
3/30/2020 0:00;0,45;755;632;0;6,7;115;0,03;1,5;42;7,3;0,7
3/30/2020 2:00;0;0;0;0;6,8;99;0,04;1,8;55;6,5;0,6
3/30/2020 4:00;0;0;0;0;7;93;0,03;1,5;41;6,7;0,6
3/30/2020 6:00;0;No events found,;0;0;7;98;0,03;1,7;37;6,5;0,6
3/30/2020 8:00;0,54;736;756;0;6,6;106;0,03;1,8;43;7,2;0,7
3/30/2020 10:00;0;0;0;0;6,6;104;0,03;1,8;48;7,3;0,7
3/30/2020 12:00;0;0;0;0;6,7;95;0,03;1,8;79;7,6;0,8
3/30/2020 14:00;0;0;0;0;6,7;94;0,03;1,5;52;7,1;0,7
3/30/2020 16:00;0,6;766;700;0;6,6;99;0,03;1,5;44;7,2;0,7
3/30/2020 18:00;0;0;0;0;6,6;112;0,03;1,7;58;7,3;0,8
3/30/2020 20:00;0;0;0;0;6,6;112;0,03;2;63;7,4;0,8
3/30/2020 22:00;0;0;0;0;6,5;118;0,03;2,1;73;7;0,5
3/31/2020 0:00;0,5;814;659;0;6,6;125;0,03;1,8;75;7,6;0,8
3/31/2020 2:00;0;0;0;0;7;105;0,03;1,8;75;7,1;0,7
3/31/2020 4:00;0;0;0;0;6,9;108;0,03;2,1;53;6,5;0,6
3/31/2020 6:00;0;No events found,;0;0;7,1;115;0,03;1,7;56;6,5;0,6
3/31/2020 8:00;0,7;849;689;0;7,5;126;0,03;2,1;67;5,6;0,5
3/31/2020 10:00;0;0;0;0;7;118;0,03;2;59;6,5;0,6
3/31/2020 12:00;0;0;0;0;6,8;110;0,04;1,9;65;5,7;0,6
3/31/2020 14:00;0;0;0;0;7,2;126;0,04;2,1;69;5,8;0,6
3/31/2020 16:00;0,71;794;708;0;6,8;118;0,03;2,1;68;7,5;0,8
3/31/2020 18:00;0;0;0;0;6,8;125;0,03;1,4;65;7,5;0,9
3/31/2020 20:00;0;0;0;0;7,6;131;0,03;1,8;71;7,7;0,9
3/31/2020 22:00;0;0;0;0;6,7;126;0,03;2,6;64;7,4;0,8
04/01/2020 00:00;0,85;825;693;0;7;110;0,03;2,6;92;8,2;0,8
04/01/2020 02:00;0;0;0;0;7;107;0,03;1,8;62;6,6;0,6
04/01/2020 04:00;0;0;0;0;7;110;0,03;1,7;54;6,9;0,8
04/01/2020 06:00;0;No events found,;0;0;6,8;108;0,03;1,8;62;6,5;0,5
04/01/2020 08:00;0,71;856;704;0;7,1;126;0,04;1,8;63;5,6;0,5
04/01/2020 10:00;0;0;0;0;7;118;0,04;1,5;60;5,7;0,6
04/01/2020 12:00;0;0;0;0;7,3;120;0,03;2;59;5,9;0,8
04/01/2020 14:00;0;0;0;0;7,3;119;0,04;2;77;5,8;0,6
04/01/2020 16:00;0,51;793;695;0;6,8;98;0,03;3,6;76;5,9;0,6
04/01/2020 18:00;0;0;0;0;6,9;108;0,04;2,4;66;7,7;0,8
04/01/2020 20:00;0;0;0;0;6,7;84;0,04;1,8;91;7,8;0,8
04/01/2020 22:00;0;0;0;0;6,6;82;0,03;1,6;49;7,3;0,7
04/02/2020 00:00;0,62;791;752;0;6,6;89;0,04;2,4;41;7,4;0,9
04/02/2020 02:00;0;0;0;0;6,4;100;0,03;1,5;48;7,8;0,9
04/02/2020 04:00;0;0;0;0;7,1;86;0,04;2,3;60;9,4;0,9
04/02/2020 06:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
04/02/2020 08:00;0,68;819;740;0;7;86;0,03;1,9;45;7;0,7
04/02/2020 10:00;0;0;0;0;7,3;89;0,03;1,9;56;6,3;0,6
04/02/2020 12:00;0;0;0;0;7,2;85;0,04;2;46;5;0,6
04/02/2020 14:00;0;0;0;0;7;80;0,03;2;58;6,1;0,5
04/02/2020 16:00;0,53;773;761;0;6,9;76;0,03;2,3;49;8;0,8
04/02/2020 18:00;0;0;0;0;7;79;0,03;2;44;7,3;0,7
04/02/2020 20:00;0;0;0;0;6,9;68;0,03;2,2;63;6,5;0,5
04/02/2020 22:00;0;0;0;0;7;76;0,03;2,3;30;6,3;0,5
04/03/2020 00:00;0,65;771;705;0;6,8;83;0,03;2,7;26;6,9;0,8
04/03/2020 02:00;0;0;0;0;6,7;84;0,03;1,2;39;7,6;0,9
04/03/2020 04:00;0;0;0;0;6,9;79;0,03;1,7;63;8,5;0,8
04/03/2020 06:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
04/03/2020 08:00;0,67;825;677;0;6,8;90;0,03;0,9;38;6,8;0,7
04/03/2020 10:00;0;0;0;0;7;92;0,03;0,9;40;6;0,6
04/03/2020 12:00;0;0;0;0;7,2;80;0,03;0,8;48;6,8;0,7
04/03/2020 14:00;0;0;0;0;7,5;86;0,03;1;46;6,1;0,7
04/03/2020 16:00;0,55;814;712;0;7,1;77;0,04;0,9;23;6,4;0,6
04/03/2020 18:00;0;0;0;0;7;76;0,03;0,9;30;6,8;0,6
04/03/2020 20:00;0;0;0;0;7;66;0,04;0,9;54;7,4;0,8
04/03/2020 22:00;0;0;0;0;6,8;65;0,03;1,2;24;6,4;0,6
04/04/2020 00:00;0,65;778;731;0;6,7;72;0,03;0,9;21;6,5;0,7
04/04/2020 02:00;0;0;0;0;6,6;74;0,03;1,2;21;6,6;0,7
04/04/2020 04:00;0;0;0;0;6,7;74;0,03;0,8;49;7,1;0,9
04/04/2020 06:00;0;No events found,;0;0;6,7;74;0,03;1,5;20;6,5;0,8
04/04/2020 08:00;0,65;777;720;0;6,8;90;0,03;0,8;20;5,6;0,6
04/04/2020 10:00;0;0;0;0;7;80;0,03;0,9;30;6;0,7
04/04/2020 12:00;0;0;0;0;7,2;85;0,03;0,9;28;5,6;0,5
04/04/2020 14:00;0;0;0;0;6,8;91;0,03;0,9;45;5,9;0,6
04/04/2020 16:00;0,46;792;677;0;6,7;91;0,03;1,8;56;6,4;0,6
04/04/2020 18:00;0;0;0;0;6,6;94;0,03;3,5;62;6;0,6
04/04/2020 20:00;0;0;0;0;6,8;86;0,03;4,5;62;5,5;0,6
04/04/2020 22:00;0;0;0;0;7;89;0,03;3,5;92;6,4;0,7
