pi_timestamp	pi_value1	measurement_key
2019-11-07 19:00:00	9.72	moisture_white_meal_L2
2020-01-28 09:00:00	11.81	moisture_beans_L2
2019-07-14 17:00:00	10.49	moisture_white_meal_L2
2019-08-12 05:00:00	3.47	fiber_finished_meal_L1
2019-10-16 11:00:00	33.43	protein_beans_L1
2020-07-19 13:00:00	6.58	moisture_hull_L2
2019-03-04 17:00:00	22.31	fat_beans_L2
2019-11-08 23:00:00	7.17	moisture_hull_L1
2019-12-08 09:00:00	11.88	moisture_beans
2019-01-15 03:00:00	11.3	moisture_white_meal_L1
2019-11-06 09:00:00	9.41	moisture_white_meal_L1
2020-03-26 23:00:00	11.52	moisture_beans_L2
2019-10-13 23:00:00	2.85	fiber_finished_meal_L1
2019-11-16 09:00:00	0.97	fat_hull_L1
2019-11-18 07:00:00	12.16	moisture_beans
2019-09-14 19:00:00	19.66	fat_beans_L1
2020-06-16 15:00:00	7.01	moisture_hull_L2
2019-03-31 11:00:00	10.9	moisture_beans
2020-03-15 11:00:00	22.71	fat_beans_L2
2019-03-07 13:00:00	0.38	fat_white_meal_L1
2019-09-17 11:00:00	20.14	fat_beans
2019-04-15 13:00:00	32.71	protein_beans_L2
2019-05-13 21:00:00	21.28	fat_beans_L2
2019-11-03 11:00:00	0.95	fat_hull_L2
2019-09-24 19:00:00	1.29	fat_finished_meal_L1
2020-03-25 21:00:00	1.1	fat_hull_L1
2019-06-14 05:00:00	11.39	moisture_beans_L1
2019-03-25 19:00:00	32.805	protein_beans
2018-11-01 09:00:00	0.26	fat_white_meal_L2
2019-10-16 07:00:00	11.87	moisture_beans_L1
2019-07-11 09:00:00	35.06	protein_beans_L1
2019-03-03 03:00:00	2.95	fiber_finished_meal_L1
2019-10-25 03:00:00	21.0	fat_beans_L2
2019-09-01 07:00:00	5.79	moisture_white_meal_L1
2019-10-13 07:00:00	32.2	protein_beans_L2
2020-05-24 17:00:00	0.52	fat_white_meal_L1
2019-10-06 07:00:00	11.75	moisture_beans_L1
2019-04-09 13:00:00	2.3	fiber_finished_meal_L2
2020-03-01 07:00:00	1.4	fat_finished_meal_L1
2019-06-29 23:00:00	35.4	protein_beans_L2
2019-08-10 19:00:00	19.270000000000003	fat_beans
2019-01-28 07:00:00	7.17	moisture_white_meal_L1
2020-01-08 17:00:00	11.61	moisture_beans
2020-03-31 21:00:00	11.82	moisture_beans_L1
2019-05-20 03:00:00	33.92	protein_beans_L1
2020-02-04 21:00:00	34.24	protein_beans_L2
2019-08-04 09:00:00	34.54	protein_beans_L1
2019-04-17 05:00:00	7.8	moisture_white_meal_L1
2020-02-19 13:00:00	6.46	moisture_hull_L1
2019-08-09 19:00:00	45.56	protein_finished_meal_L1
2019-10-02 15:00:00	33.44	protein_beans_L1
2019-08-27 05:00:00	7.26	moisture_hull_L2
2019-10-26 03:00:00	8.95	moisture_finished_meal_L1
2020-03-07 09:00:00	45.65	protein_finished_meal_L2
2019-06-12 05:00:00	11.19	moisture_beans_L2
2020-01-08 03:00:00	20.59	fat_beans_L1
2019-11-03 09:00:00	33.445	protein_beans
2019-10-18 19:00:00	33.44	protein_beans
2019-11-21 09:00:00	1.06	fat_hull_L1
2019-09-28 17:00:00	3.11	fiber_finished_meal_L1
2019-07-22 19:00:00	11.795	moisture_beans
2020-03-25 05:00:00	10.87	moisture_beans
2019-11-12 11:00:00	11.78	moisture_beans_L1
2019-06-07 23:00:00	33.96	protein_beans
2020-05-14 03:00:00	0.54	fat_white_meal_L1
2019-05-14 05:00:00	33.52	protein_beans_L2
2019-04-18 09:00:00	11.945	moisture_beans
2020-08-04 05:00:00	8.93	protein_hull_L1
2019-10-17 09:00:00	2.91	fiber_finished_meal_L1
2019-11-24 11:00:00	8.08	moisture_white_meal_L1
2019-04-25 21:00:00	0.23	fat_white_meal_L2
2020-04-05 09:00:00	20.81	fat_beans_L1
2020-04-12 13:00:00	33.69	protein_beans_L1
2019-11-16 17:00:00	11.71	moisture_beans
2019-08-29 01:00:00	6.38	moisture_hull_L2
2019-06-17 21:00:00	1.43	fat_hull_L1
2019-06-19 19:00:00	8.68	protein_hull_L1
2019-10-21 23:00:00	8.55	moisture_white_meal_L2
2020-02-06 05:00:00	21.5	fat_beans_L2
2020-02-22 11:00:00	1.1	fat_finished_meal_L1
2019-12-06 19:00:00	9.89	moisture_finished_meal_L2
2019-10-23 03:00:00	1.37	fat_finished_meal_L2
2019-11-03 01:00:00	33.52	protein_beans_L2
2020-02-08 13:00:00	45.78	protein_finished_meal_L2
2019-03-09 21:00:00	7.33	moisture_white_meal_L2
2019-07-16 21:00:00	3.26	fiber_finished_meal_L1
2019-09-18 05:00:00	1.09	fat_hull_L2
2019-12-16 23:00:00	7.27	moisture_hull_L1
2019-11-28 13:00:00	11.35	moisture_beans_L1
2019-10-02 17:00:00	0.41	fat_white_meal_L2
2019-02-27 09:00:00	33.38	protein_beans_L1
2020-02-09 17:00:00	9.23	protein_hull_L2
2019-11-22 03:00:00	11.84	moisture_beans_L2
2019-12-19 13:00:00	10.8	moisture_beans
2019-11-22 13:00:00	33.48	protein_beans_L1
2019-05-09 11:00:00	6.0	moisture_white_meal_L2
2019-06-24 19:00:00	9.77	protein_hull_L1
2019-10-27 01:00:00	33.27	protein_beans_L2
2019-11-03 07:00:00	2.77	fiber_finished_meal_L2
2019-10-27 07:00:00	9.94	moisture_finished_meal_L1
2019-06-27 11:00:00	33.89	protein_beans_L1
2020-02-29 13:00:00	6.58	moisture_hull_L1
2020-02-05 13:00:00	45.04	protein_finished_meal_L1
2019-03-09 01:00:00	9.82	moisture_white_meal_L2
2019-03-02 15:00:00	1.28	fat_finished_meal_L1
2019-04-02 01:00:00	21.77	fat_beans_L1
2020-01-25 01:00:00	1.25	fat_hull_L1
2019-05-06 21:00:00	8.19	moisture_white_meal_L1
2019-09-19 07:00:00	11.58	moisture_beans_L2
2020-08-03 23:00:00	1.21	fat_hull_L2
2020-08-13 01:00:00	6.33	moisture_hull_L2
2020-01-28 05:00:00	8.92	protein_hull_L1
2019-12-09 09:00:00	11.3	moisture_beans_L1
2019-04-15 15:00:00	9.19	moisture_finished_meal_L1
2019-07-02 19:00:00	8.82	protein_hull_L1
2019-07-22 11:00:00	45.89	protein_finished_meal_L1
2020-03-10 23:00:00	11.89	moisture_beans
2020-03-09 23:00:00	1.62	fat_finished_meal_L2
2019-09-11 11:00:00	8.78	moisture_white_meal_L1
2020-02-11 17:00:00	1.22	fat_finished_meal_L1
2018-11-11 09:00:00	2.39	fiber_finished_meal_L1
2019-07-04 07:00:00	8.32	protein_hull_L2
2019-08-05 17:00:00	11.93	moisture_finished_meal_L1
2020-04-12 09:00:00	11.64	moisture_beans_L1
2019-12-21 19:00:00	20.97	fat_beans_L2
2019-06-19 17:00:00	6.09	moisture_white_meal_L1
2020-06-02 15:00:00	1.57	fat_finished_meal_L2
2019-12-17 23:00:00	1.27	fat_hull_L1
2019-08-11 13:00:00	19.36	fat_beans_L2
2019-06-16 13:00:00	6.88	moisture_hull_L2
2019-09-01 23:00:00	9.06	moisture_finished_meal_L2
2019-09-24 21:00:00	20.32	fat_beans
2019-08-26 23:00:00	6.62	moisture_hull_L2
2019-03-06 21:00:00	22.21	fat_beans_L1
2020-02-04 17:00:00	20.25	fat_beans_L2
2019-07-21 13:00:00	8.92	protein_hull_L1
2019-07-18 01:00:00	11.54	moisture_beans
2019-08-06 21:00:00	34.18	protein_beans
2020-02-26 21:00:00	11.26	moisture_beans_L2
2020-03-31 09:00:00	33.05	protein_beans_L1
2018-11-13 23:00:00	10.82	moisture_white_meal_L1
2019-10-23 05:00:00	12.03	moisture_beans
2019-03-11 15:00:00	33.85	protein_beans_L1
2019-11-24 11:00:00	33.21	protein_beans_L1
2020-02-23 21:00:00	45.59	protein_finished_meal_L1
2019-03-09 01:00:00	2.75	fiber_finished_meal_L1
2019-03-04 15:00:00	22.05	fat_beans_L2
2019-12-15 05:00:00	33.79	protein_beans
2020-08-07 11:00:00	7.02	moisture_hull_L2
2019-12-04 09:00:00	8.15	moisture_white_meal_L1
2019-06-26 11:00:00	20.88	fat_beans_L1
2019-06-15 15:00:00	33.99	protein_beans_L1
2019-02-25 19:00:00	10.1	moisture_finished_meal_L1
2020-03-07 19:00:00	8.87	protein_hull_L2
2020-06-23 09:00:00	8.88	protein_hull_L2
2019-07-08 03:00:00	46.02	protein_finished_meal_L2
2019-08-03 07:00:00	34.775	protein_beans
2019-10-19 09:00:00	33.66	protein_beans_L1
2019-07-11 09:00:00	11.53	moisture_beans_L2
2019-12-12 01:00:00	3.21	fiber_finished_meal_L1
2020-01-05 05:00:00	11.9	moisture_beans_L2
2019-07-25 05:00:00	19.18	fat_beans_L2
2019-04-27 19:00:00	33.77	protein_beans_L1
2019-11-23 09:00:00	33.21	protein_beans_L1
2020-03-18 07:00:00	7.84	moisture_hull_L1
2020-04-13 19:00:00	21.51	fat_beans
2020-03-10 01:00:00	9.08	protein_hull_L2
2020-03-05 05:00:00	45.56	protein_finished_meal_L2
2020-05-15 11:00:00	1.6	fat_finished_meal_L1
2019-08-05 03:00:00	46.06	protein_finished_meal_L1
2019-05-08 17:00:00	7.45	moisture_white_meal_L1
2019-11-24 01:00:00	20.24	fat_beans_L1
2019-10-26 09:00:00	2.77	fiber_finished_meal_L1
2020-03-01 03:00:00	1.44	fat_hull_L1
2020-03-15 17:00:00	8.84	protein_hull_L1
2019-10-07 13:00:00	6.92	moisture_hull_L1
2020-08-01 07:00:00	6.42	moisture_hull_L1
2018-11-15 15:00:00	10.91	moisture_beans_L1
2020-01-17 01:00:00	3.16	fiber_finished_meal_L1
2020-03-28 23:00:00	3.13	fiber_finished_meal_L1
2019-12-06 07:00:00	33.2	protein_beans_L2
2019-10-21 17:00:00	12.01	moisture_beans
2019-05-03 23:00:00	32.53	protein_beans
2019-04-19 11:00:00	0.32	fat_white_meal_L1
2019-05-05 09:00:00	3.57	fiber_finished_meal_L1
2020-03-13 19:00:00	9.41	moisture_white_meal_L1
2019-07-05 19:00:00	9.03	moisture_white_meal_L1
2019-05-19 17:00:00	11.63	moisture_beans_L1
2019-09-02 05:00:00	20.69	fat_beans
2019-08-20 01:00:00	1.4	fat_finished_meal_L2
2020-07-27 21:00:00	9.13	protein_hull_L1
2019-10-09 01:00:00	12.455	moisture_beans
2020-01-27 05:00:00	8.74	protein_hull_L1
2019-01-19 01:00:00	21.1	fat_beans_L2
2019-10-22 05:00:00	33.76	protein_beans_L2
2019-12-07 01:00:00	20.82	fat_beans_L1
2019-10-27 13:00:00	20.36	fat_beans_L2
2019-10-25 21:00:00	11.8	moisture_beans_L2
2019-07-22 13:00:00	47.03	protein_finished_meal_L2
2019-05-13 11:00:00	9.72	moisture_finished_meal_L1
2019-11-18 21:00:00	8.58	protein_hull_L2
2019-06-11 11:00:00	9.18	protein_hull_L2
2019-10-22 19:00:00	33.81	protein_beans_L1
2019-11-15 09:00:00	3.03	fiber_finished_meal_L2
2019-01-15 15:00:00	20.825	fat_beans
2020-06-16 19:00:00	9.19	protein_hull_L1
2020-01-10 03:00:00	6.47	moisture_hull_L1
2019-06-25 23:00:00	0.35	fat_white_meal_L2
2019-10-04 19:00:00	12.09	moisture_beans_L2
2019-06-07 11:00:00	0.45	fat_white_meal_L2
2019-07-26 15:00:00	11.3	moisture_beans_L2
2020-02-22 11:00:00	21.23	fat_beans_L2
2019-05-06 05:00:00	12.025	moisture_beans
2020-08-01 09:00:00	6.4	moisture_hull_L1
2019-11-24 21:00:00	7.86	moisture_white_meal_L1
2019-04-06 19:00:00	0.35	fat_white_meal_L1
2019-12-13 11:00:00	11.77	moisture_beans
2019-06-23 03:00:00	0.76	fat_finished_meal_L1
2019-10-23 01:00:00	44.6	protein_finished_meal_L1
2019-02-23 21:00:00	32.76	protein_beans_L2
2019-11-11 15:00:00	3.37	fiber_finished_meal_L1
2020-02-09 09:00:00	11.81	moisture_beans_L2
2019-06-16 13:00:00	10.51	moisture_finished_meal_L1
2019-04-07 15:00:00	9.46	moisture_finished_meal_L1
2019-11-18 05:00:00	0.35	fat_white_meal_L1
2019-05-09 15:00:00	3.17	fiber_finished_meal_L2
2019-11-16 23:00:00	11.68	moisture_beans_L1
2020-02-24 11:00:00	20.61	fat_beans_L2
2019-12-18 21:00:00	1.1	fat_finished_meal_L1
2018-11-10 05:00:00	2.64	fiber_finished_meal_L1
2019-09-17 11:00:00	7.62	moisture_white_meal_L2
2019-06-17 13:00:00	10.34	moisture_white_meal_L2
2019-10-12 11:00:00	2.86	fiber_finished_meal_L1
2019-04-16 01:00:00	7.14	moisture_white_meal_L1
2020-02-09 19:00:00	0.35	fat_white_meal_L2
2019-09-28 09:00:00	12.36	moisture_finished_meal_L1
2019-12-04 15:00:00	20.59	fat_beans
2019-12-12 21:00:00	33.82	protein_beans_L1
2019-09-22 03:00:00	11.745	moisture_beans
2019-04-27 07:00:00	20.28	fat_beans_L2
2019-07-15 17:00:00	19.74	fat_beans_L2
2019-01-24 09:00:00	32.79	protein_beans
2019-12-04 09:00:00	7.23	moisture_white_meal_L2
2019-11-25 17:00:00	20.98	fat_beans_L1
2019-04-28 13:00:00	11.38	moisture_finished_meal_L1
2019-08-31 13:00:00	33.32	protein_beans
2019-06-14 03:00:00	0.9	fat_finished_meal_L2
2020-01-22 21:00:00	8.96	protein_hull_L1
2019-04-14 07:00:00	11.49	moisture_beans_L2
2019-04-13 13:00:00	11.62	moisture_beans
2019-09-03 11:00:00	45.58	protein_finished_meal_L1
2019-11-07 23:00:00	6.87	moisture_hull_L2
2020-08-08 07:00:00	9.11	protein_hull_L1
2019-05-10 15:00:00	3.05	fiber_finished_meal_L2
2019-06-05 17:00:00	12.03	moisture_beans
2019-01-26 17:00:00	10.21	moisture_white_meal_L1
2020-01-04 17:00:00	7.7	moisture_white_meal_L1
2020-01-23 15:00:00	12.11	moisture_beans
2019-02-27 19:00:00	11.29	moisture_beans
2019-11-01 19:00:00	0.86	fat_hull_L1
2020-02-29 23:00:00	7.2	moisture_hull_L2
2019-07-07 07:00:00	12.06	moisture_finished_meal_L1
2019-06-19 19:00:00	11.695	moisture_beans
2019-11-12 17:00:00	33.14	protein_beans
2019-06-30 01:00:00	11.26	moisture_beans
2019-06-01 07:00:00	11.24	moisture_white_meal_L1
2019-06-18 05:00:00	19.75	fat_beans_L1
2019-11-18 09:00:00	33.26	protein_beans
2020-02-04 11:00:00	3.06	fiber_finished_meal_L1
2019-01-09 01:00:00	45.64	protein_finished_meal_L1
2019-11-19 03:00:00	7.33	moisture_hull_L2
2019-05-13 21:00:00	46.32	protein_finished_meal_L2
2019-04-13 07:00:00	0.46	fat_white_meal_L1
2019-08-23 19:00:00	11.925	moisture_beans
2019-08-30 11:00:00	11.43	moisture_beans_L2
2019-05-07 03:00:00	0.35	fat_white_meal_L2
2019-10-05 11:00:00	20.63	fat_beans
2018-11-14 17:00:00	1.15	fat_finished_meal_L1
2019-09-18 11:00:00	7.89	moisture_white_meal_L2
2019-12-18 13:00:00	46.77	protein_finished_meal_L1
2020-01-19 03:00:00	11.41	moisture_beans
2019-10-11 17:00:00	0.24	fat_white_meal_L1
2019-12-07 01:00:00	6.71	moisture_hull_L1
2019-08-21 23:00:00	0.31	fat_white_meal_L2
2019-08-03 11:00:00	11.16	moisture_beans
2020-02-01 05:00:00	9.72	moisture_finished_meal_L1
2019-09-13 01:00:00	1.2	fat_finished_meal_L2
2019-07-16 03:00:00	10.34	moisture_white_meal_L2
2019-10-23 21:00:00	6.31	moisture_white_meal_L2
2020-05-26 09:00:00	0.42	fat_white_meal_L1
2019-10-22 19:00:00	8.7	moisture_white_meal_L1
2020-07-09 07:00:00	9.09	protein_hull_L1
2019-05-24 17:00:00	11.445	moisture_beans
2019-11-19 03:00:00	11.91	moisture_beans_L2
2019-05-05 07:00:00	3.58	fiber_finished_meal_L1
2019-07-14 09:00:00	11.46	moisture_beans
2019-06-27 23:00:00	19.81	fat_beans_L1
2019-09-29 13:00:00	44.41	protein_finished_meal_L1
2019-06-10 07:00:00	9.6	moisture_white_meal_L1
2019-06-09 21:00:00	19.96	fat_beans_L2
2020-03-23 19:00:00	8.96	protein_hull_L1
2019-11-07 23:00:00	11.81	moisture_beans_L2
2019-08-29 11:00:00	1.12	fat_finished_meal_L1
2019-12-12 05:00:00	11.86	moisture_beans_L2
2020-06-09 09:00:00	7.18	moisture_hull_L1
2019-12-15 21:00:00	10.56	moisture_finished_meal_L1
2019-12-18 17:00:00	20.7	fat_beans
2019-07-05 21:00:00	12.63	moisture_beans_L2
2019-05-23 09:00:00	1.38	fat_finished_meal_L1
2019-08-26 01:00:00	0.92	fat_hull_L1
2020-04-23 23:00:00	1.35	fat_finished_meal_L1
2019-07-01 11:00:00	19.81	fat_beans_L2
2020-06-19 17:00:00	9.07	protein_hull_L1
2019-07-20 07:00:00	34.605000000000004	protein_beans
2020-06-21 05:00:00	8.97	protein_hull_L1
2019-05-31 23:00:00	19.38	fat_beans_L2
2019-07-21 21:00:00	1.09	fat_hull_L2
2020-03-23 11:00:00	10.91	moisture_beans_L2
2019-06-05 15:00:00	11.94	moisture_beans_L2
2019-10-03 03:00:00	3.32	fiber_finished_meal_L1
2019-04-09 17:00:00	10.34	moisture_beans_L2
2020-05-17 03:00:00	0.49	fat_white_meal_L1
2019-08-18 21:00:00	1.08	fat_finished_meal_L2
2019-12-08 17:00:00	6.9	moisture_hull_L2
2019-10-16 17:00:00	3.2	fiber_finished_meal_L1
2019-04-15 03:00:00	10.2	moisture_finished_meal_L1
2020-02-09 03:00:00	6.68	moisture_hull_L2
2018-12-13 15:00:00	22.02	fat_beans_L2
2019-03-01 09:00:00	11.14	moisture_beans_L2
2019-10-03 21:00:00	11.7	moisture_beans_L1
2020-03-20 15:00:00	1.26	fat_finished_meal_L1
2019-09-02 23:00:00	45.1	protein_finished_meal_L2
2020-03-21 19:00:00	0.56	fat_white_meal_L1
2019-08-23 21:00:00	1.29	fat_hull_L1
2020-05-08 23:00:00	8.44	moisture_white_meal_L1
2019-06-11 01:00:00	11.15	moisture_finished_meal_L1
2019-04-21 21:00:00	2.56	fiber_finished_meal_L2
2019-05-17 01:00:00	11.67	moisture_beans_L1
2020-05-28 23:00:00	6.27	moisture_white_meal_L1
2019-11-10 13:00:00	20.24	fat_beans_L2
2020-03-03 23:00:00	11.71	moisture_beans_L2
2019-07-08 07:00:00	20.0	fat_beans_L2
2019-07-05 23:00:00	7.9	moisture_white_meal_L2
2019-06-03 05:00:00	34.230000000000004	protein_beans
2019-12-05 23:00:00	20.99	fat_beans
2020-08-12 21:00:00	6.5	moisture_hull_L2
2019-08-15 03:00:00	34.37	protein_beans_L2
2018-11-15 21:00:00	11.21	moisture_beans_L2
2018-11-18 11:00:00	11.26	moisture_beans_L2
2019-08-25 19:00:00	46.53	protein_finished_meal_L1
2019-04-18 21:00:00	44.83	protein_finished_meal_L2
2018-11-17 11:00:00	0.46	fat_white_meal_L1
2020-02-26 07:00:00	2.85	fiber_finished_meal_L2
2019-05-15 13:00:00	10.96	moisture_finished_meal_L2
2020-02-25 19:00:00	8.63	protein_hull_L2
2020-03-20 23:00:00	45.85	protein_finished_meal_L1
2019-10-03 13:00:00	45.61	protein_finished_meal_L2
2019-07-26 07:00:00	1.2	fat_finished_meal_L2
2019-11-19 21:00:00	32.77	protein_beans_L1
2019-07-17 11:00:00	1.19	fat_hull_L2
2019-11-20 21:00:00	8.88	moisture_white_meal_L1
2019-06-25 17:00:00	20.51	fat_beans_L1
2019-11-09 13:00:00	20.98	fat_beans_L2
2019-12-17 23:00:00	8.53	protein_hull_L1
2020-03-21 13:00:00	11.87	moisture_beans_L1
2019-09-04 05:00:00	19.99	fat_beans_L2
2019-12-03 01:00:00	19.94	fat_beans_L2
2019-06-18 03:00:00	34.02	protein_beans_L2
2020-04-04 19:00:00	21.89	fat_beans_L1
2020-04-22 01:00:00	8.31	protein_hull_L1
2020-05-13 19:00:00	8.36	protein_hull_L1
2019-10-13 13:00:00	34.18	protein_beans_L1
2019-08-13 03:00:00	3.07	fiber_finished_meal_L2
2020-06-11 19:00:00	9.04	protein_hull_L2
2019-11-09 03:00:00	32.97	protein_beans_L2
2020-02-03 21:00:00	32.89	protein_beans_L1
2019-11-26 19:00:00	1.4	fat_finished_meal_L2
2019-07-25 21:00:00	18.68	fat_beans_L1
2019-10-31 11:00:00	20.74	fat_beans
2019-11-21 15:00:00	20.2	fat_beans_L2
2019-06-24 17:00:00	21.32	fat_beans_L2
2020-03-17 05:00:00	1.26	fat_finished_meal_L2
2020-01-13 01:00:00	9.61	moisture_white_meal_L1
2019-04-18 09:00:00	9.08	moisture_white_meal_L1
2019-03-12 19:00:00	32.295	protein_beans
2020-04-12 19:00:00	1.47	fat_hull_L1
2019-11-19 13:00:00	20.63	fat_beans_L2
2019-07-23 07:00:00	0.72	fat_hull_L1
2020-03-24 05:00:00	21.89	fat_beans_L1
2019-12-16 09:00:00	11.56	moisture_white_meal_L1
2019-10-16 07:00:00	33.06	protein_beans
2020-05-11 17:00:00	0.59	fat_white_meal_L1
2019-10-21 09:00:00	10.42	moisture_finished_meal_L1
2019-06-16 07:00:00	10.87	moisture_finished_meal_L1
2019-09-10 23:00:00	11.45	moisture_beans_L2
2019-11-18 01:00:00	11.47	moisture_beans
2020-02-21 21:00:00	3.0	fiber_finished_meal_L2
2019-11-27 19:00:00	8.73	protein_hull_L1
2019-06-23 21:00:00	1.08	fat_hull_L1
2020-06-17 17:00:00	7.48	moisture_hull_L1
2018-11-04 05:00:00	0.7	fat_white_meal_L1
2019-09-24 19:00:00	12.08	moisture_beans
2019-09-30 07:00:00	6.98	moisture_hull_L1
2019-07-15 23:00:00	6.96	moisture_hull_L2
2019-09-16 09:00:00	0.37	fat_white_meal_L2
2020-05-10 01:00:00	1.25	fat_hull_L1
2020-02-07 15:00:00	9.955	moisture_beans
2019-12-12 07:00:00	9.08	protein_hull_L1
2019-05-22 19:00:00	9.85	moisture_white_meal_L2
2020-01-16 07:00:00	20.3	fat_beans_L2
2019-12-17 13:00:00	3.04	fiber_finished_meal_L2
2020-05-10 11:00:00	0.55	fat_white_meal_L2
2019-07-03 23:00:00	19.985	fat_beans
2019-11-20 13:00:00	21.585	fat_beans
2018-11-16 05:00:00	1.39	fat_finished_meal_L1
2019-05-17 19:00:00	10.86	moisture_white_meal_L1
2019-06-29 17:00:00	9.42	moisture_white_meal_L1
2020-03-14 09:00:00	21.89	fat_beans
2019-12-01 11:00:00	44.97	protein_finished_meal_L2
2020-02-14 13:00:00	9.42	protein_hull_L1
2019-07-28 23:00:00	10.83	moisture_finished_meal_L2
2019-11-16 03:00:00	11.76	moisture_beans
2019-06-29 03:00:00	7.54	moisture_hull_L1
2020-08-03 21:00:00	0.84	fat_hull_L2
2020-02-29 09:00:00	1.25	fat_finished_meal_L1
2019-09-12 19:00:00	1.19	fat_finished_meal_L2
2019-06-20 01:00:00	19.36	fat_beans_L2
2019-03-09 03:00:00	11.29	moisture_beans_L1
2020-03-02 01:00:00	46.35	protein_finished_meal_L1
2019-12-14 21:00:00	1.14	fat_hull_L2
2020-03-28 21:00:00	21.88	fat_beans_L1
2019-03-21 17:00:00	11.41	moisture_beans
2019-07-29 21:00:00	3.45	fiber_finished_meal_L1
2020-05-09 21:00:00	0.5	fat_white_meal_L2
2020-01-29 23:00:00	6.99	moisture_hull_L1
2019-08-21 21:00:00	3.23	fiber_finished_meal_L1
2020-03-23 07:00:00	8.99	moisture_white_meal_L1
2019-06-01 07:00:00	1.17	fat_hull_L1
2019-08-12 13:00:00	34.33	protein_beans_L2
2019-11-30 13:00:00	3.06	fiber_finished_meal_L2
2019-09-28 17:00:00	2.63	fiber_finished_meal_L2
2018-11-10 11:00:00	0.47	fat_white_meal_L2
2019-04-18 01:00:00	0.45	fat_white_meal_L2
2019-10-05 07:00:00	0.33	fat_white_meal_L1
2019-08-07 19:00:00	7.19	moisture_hull_L1
2020-02-16 11:00:00	9.65	moisture_finished_meal_L1
2020-02-02 03:00:00	12.79	moisture_beans
2020-06-02 21:00:00	1.33	fat_finished_meal_L2
2020-02-11 09:00:00	22.09	fat_beans
2019-08-18 17:00:00	1.33	fat_finished_meal_L2
2019-07-16 15:00:00	8.88	protein_hull_L2
2019-08-05 11:00:00	1.42	fat_finished_meal_L2
2019-03-08 17:00:00	6.15	moisture_white_meal_L2
2020-06-07 13:00:00	11.68	moisture_finished_meal_L2
2020-06-03 05:00:00	46.22	protein_finished_meal_L2
2019-04-13 09:00:00	46.02	protein_finished_meal_L1
2020-01-05 01:00:00	11.4	moisture_beans
2019-08-22 13:00:00	20.5	fat_beans_L2
2019-11-12 23:00:00	33.07	protein_beans_L2
2020-06-06 09:00:00	6.53	moisture_white_meal_L1
2020-04-29 03:00:00	1.38	fat_hull_L1
2020-01-19 15:00:00	44.47	protein_finished_meal_L1
2019-09-27 09:00:00	0.5	fat_white_meal_L1
2019-07-17 21:00:00	12.67	moisture_finished_meal_L1
2019-05-10 15:00:00	20.7	fat_beans_L2
2020-03-16 01:00:00	21.92	fat_beans_L2
2020-01-15 21:00:00	3.24	fiber_finished_meal_L1
2020-05-28 05:00:00	45.26	protein_finished_meal_L1
2019-06-13 05:00:00	11.76	moisture_beans_L1
2020-03-19 03:00:00	9.24	protein_hull_L1
2019-02-25 03:00:00	0.45	fat_white_meal_L2
2019-04-05 17:00:00	33.15	protein_beans
2020-03-23 11:00:00	22.37	fat_beans_L1
2019-12-03 21:00:00	1.03	fat_hull_L1
2019-12-01 17:00:00	20.75	fat_beans
2019-04-24 17:00:00	33.04	protein_beans_L1
2019-10-09 13:00:00	3.13	fiber_finished_meal_L2
2019-04-05 13:00:00	10.56	moisture_finished_meal_L1
2020-01-18 19:00:00	1.02	fat_hull_L1
2019-09-18 09:00:00	11.82	moisture_beans
2019-09-29 23:00:00	2.75	fiber_finished_meal_L2
2019-12-02 01:00:00	0.37	fat_white_meal_L1
2020-04-05 13:00:00	9.08	protein_hull_L1
2019-11-29 13:00:00	8.89	protein_hull_L1
2019-07-09 15:00:00	20.25	fat_beans_L2
2019-01-10 19:00:00	34.61	protein_beans_L2
2019-07-14 01:00:00	3.31	fiber_finished_meal_L1
2019-06-10 05:00:00	11.55	moisture_beans_L2
2019-10-31 23:00:00	44.5	protein_finished_meal_L1
2020-05-25 23:00:00	8.74	protein_hull_L2
2019-12-07 01:00:00	33.79	protein_beans_L2
2019-08-24 11:00:00	12.12	moisture_beans_L1
2019-10-06 07:00:00	33.82	protein_beans_L1
2020-01-21 09:00:00	2.82	fiber_finished_meal_L1
2019-08-23 13:00:00	44.54	protein_finished_meal_L1
2020-02-19 15:00:00	7.89	moisture_white_meal_L2
2019-11-28 23:00:00	1.18	fat_finished_meal_L1
2019-08-12 01:00:00	11.41	moisture_beans_L2
2019-07-12 21:00:00	6.6	moisture_white_meal_L2
2019-11-30 23:00:00	7.41	moisture_white_meal_L2
2019-04-07 05:00:00	11.53	moisture_beans
2019-04-23 21:00:00	6.8	moisture_white_meal_L2
2019-04-15 07:00:00	2.74	fiber_finished_meal_L1
2019-06-25 09:00:00	0.26	fat_white_meal_L1
2019-02-22 05:00:00	21.62	fat_beans_L1
2019-11-16 07:00:00	20.37	fat_beans_L2
2019-10-16 17:00:00	12.54	moisture_beans
2020-05-13 07:00:00	0.57	fat_white_meal_L1
2020-02-01 15:00:00	1.14	fat_hull_L1
2019-11-07 13:00:00	8.72	moisture_white_meal_L1
2020-04-04 11:00:00	33.33	protein_beans_L1
2019-05-31 07:00:00	11.49	moisture_finished_meal_L1
2019-04-07 11:00:00	21.47	fat_beans_L2
2019-01-09 01:00:00	1.69	fat_finished_meal_L1
2020-03-13 11:00:00	21.73	fat_beans_L1
